#,Date-Time (PDT),Temperature   (°C),Light   (lux),Host Connected,End of File
2133,06-18-2024 03:58:50,11.71,0.00,,
2134,06-18-2024 04:03:50,11.71,0.00,,
2135,06-18-2024 04:08:50,11.67,0.00,,
2136,06-18-2024 04:13:50,11.62,0.00,,
2137,06-18-2024 04:18:50,11.62,0.00,,
2138,06-18-2024 04:23:50,11.67,0.39,,
2139,06-18-2024 04:28:50,11.67,0.98,,
2140,06-18-2024 04:33:50,11.62,2.16,,
2141,06-18-2024 04:38:50,11.58,5.30,,
2142,06-18-2024 04:43:50,11.62,9.82,,
2143,06-18-2024 04:48:50,11.67,16.55,,
2144,06-18-2024 04:53:50,11.62,32.76,,
2145,06-18-2024 04:58:50,11.58,63.16,,
2146,06-18-2024 05:03:50,11.62,93.12,,
2147,06-18-2024 05:08:50,11.54,120.04,,
2148,06-18-2024 05:13:50,11.54,165.20,,
2149,06-18-2024 05:18:50,11.54,215.68,,
2150,06-18-2024 05:23:50,11.45,301.20,,
2151,06-18-2024 05:28:50,11.49,396.00,,
2152,06-18-2024 05:33:50,11.45,513.12,,
2153,06-18-2024 05:38:50,11.49,616.16,,
2154,06-18-2024 05:43:50,11.54,707.20,,
2155,06-18-2024 05:48:50,11.54,827.52,,
2156,06-18-2024 05:53:50,11.58,966.72,,
2157,06-18-2024 05:58:50,11.62,1221.44,,
2158,06-18-2024 06:03:50,11.71,1496.32,,
2159,06-18-2024 06:08:50,11.75,1861.12,,
2160,06-18-2024 06:13:50,11.88,2396.80,,
2161,06-18-2024 06:18:50,12.05,2760.96,,
2162,06-18-2024 06:23:50,12.22,3394.56,,
2163,06-18-2024 06:28:50,12.52,4331.52,,
2164,06-18-2024 06:33:50,12.87,5052.16,,
2165,06-18-2024 06:38:50,13.25,4901.12,,
2166,06-18-2024 06:43:50,13.38,4700.16,,
2167,06-18-2024 06:48:50,13.68,5877.76,,
2168,06-18-2024 06:53:50,13.68,5734.40,,
2169,06-18-2024 06:58:50,13.85,5783.04,,
2170,06-18-2024 07:03:50,13.85,5177.60,,
2171,06-18-2024 07:08:50,13.90,5192.96,,
2172,06-18-2024 07:13:50,14.03,5926.40,,
2173,06-18-2024 07:18:50,14.24,6776.32,,
2174,06-18-2024 07:23:50,14.67,7362.56,,
2175,06-18-2024 07:28:50,15.06,8499.20,,
2176,06-18-2024 07:33:50,15.48,8343.04,,
2177,06-18-2024 07:38:50,15.48,8348.16,,
2178,06-18-2024 07:43:50,15.36,8783.36,,
2179,06-18-2024 07:48:50,15.44,8174.08,,
2180,06-18-2024 07:53:50,15.48,7418.88,,
2181,06-18-2024 07:58:50,15.36,7319.04,,
2182,06-18-2024 08:03:50,15.36,6732.80,,
2183,06-18-2024 08:08:50,15.40,7116.80,,
2184,06-18-2024 08:13:50,15.23,7016.96,,
2185,06-18-2024 08:18:50,15.44,7720.96,,
2186,06-18-2024 08:23:50,15.74,8588.80,,
2187,06-18-2024 08:28:50,16.26,10946.56,,
2188,06-18-2024 08:33:50,17.07,14725.12,,
2189,06-18-2024 08:38:50,17.84,15815.68,,
2190,06-18-2024 08:43:50,18.70,18114.56,,
2191,06-18-2024 08:48:50,20.37,24678.40,,
2192,06-18-2024 08:53:50,21.75,22753.28,,
2193,06-18-2024 08:58:50,22.01,22056.96,,
2194,06-18-2024 09:03:50,22.78,25784.32,,
2195,06-18-2024 09:08:50,25.31,29972.48,,
2196,06-18-2024 09:13:50,26.47,32399.36,,
2197,06-18-2024 09:18:50,30.07,41687.04,,
2198,06-18-2024 09:23:50,28.10,30167.04,,
2199,06-18-2024 09:28:50,28.70,58408.96,,
2200,06-18-2024 09:33:50,34.06,57016.32,,
2201,06-18-2024 09:38:50,36.08,49582.08,,
2202,06-18-2024 09:43:50,31.96,20177.92,,
2203,06-18-2024 09:48:50,31.36,56647.68,,
2204,06-18-2024 09:53:50,35.82,59002.88,,
2205,06-18-2024 09:58:50,36.29,57016.32,,
2206,06-18-2024 10:03:50,31.92,34846.72,,
2207,06-18-2024 10:08:50,32.43,56053.76,,
2208,06-18-2024 10:13:50,29.34,18124.80,,
2209,06-18-2024 10:18:50,25.35,19164.16,,
2210,06-18-2024 10:23:50,24.19,32061.44,,
2211,06-18-2024 10:28:50,23.51,20203.52,,
2212,06-18-2024 10:33:50,23.55,21370.88,,
2213,06-18-2024 10:38:50,31.57,76308.48,,
2214,06-18-2024 10:43:50,28.83,21401.60,,
2215,06-18-2024 10:48:50,26.98,21616.64,,
2216,06-18-2024 10:53:50,28.91,72130.56,,
2217,06-18-2024 10:58:50,33.12,65617.92,,
2218,06-18-2024 11:03:50,37.23,67665.92,,
2219,06-18-2024 11:08:50,39.94,72335.36,,
2220,06-18-2024 11:13:50,35.18,79073.28,,
2221,06-18-2024 11:18:50,32.13,21145.60,,
2222,06-18-2024 11:23:50,29.94,22169.60,,
2223,06-18-2024 11:28:50,27.63,13680.64,,
2224,06-18-2024 11:33:50,24.92,12974.08,,
2225,06-18-2024 11:38:50,23.72,14704.64,,
2226,06-18-2024 11:43:50,23.03,13706.24,,
2227,06-18-2024 11:48:50,22.22,12636.16,,
2228,06-18-2024 11:53:50,21.83,12871.68,,
2229,06-18-2024 11:58:50,21.32,15201.28,,
2230,06-18-2024 12:03:50,21.10,13025.28,,
2231,06-18-2024 12:08:50,20.46,12805.12,,
2232,06-18-2024 12:13:50,20.85,21135.36,,
2233,06-18-2024 12:18:50,21.45,17341.44,,
2234,06-18-2024 12:23:50,22.09,17920.00,,
2235,06-18-2024 12:28:50,23.29,23152.64,,
2236,06-18-2024 12:33:50,26.21,27637.76,,
2237,06-18-2024 12:38:50,25.05,19563.52,,
2238,06-18-2024 12:43:50,24.11,18252.80,,
2239,06-18-2024 12:48:50,23.08,36311.04,,
2240,06-18-2024 12:53:50,22.43,16721.92,,
2241,06-18-2024 12:58:50,22.39,25497.60,,
2242,06-18-2024 13:03:50,31.49,73728.00,,
2243,06-18-2024 13:08:50,35.90,58183.68,,
2244,06-18-2024 13:13:50,39.77,76636.16,,
2245,06-18-2024 13:18:50,36.42,60313.60,,
2246,06-18-2024 13:23:50,38.65,71290.88,,
2247,06-18-2024 13:28:50,39.94,69283.84,,
2248,06-18-2024 13:33:50,41.18,69263.36,,
2249,06-18-2024 13:38:50,40.80,59105.28,,
2250,06-18-2024 13:43:50,36.85,31109.12,,
2251,06-18-2024 13:48:50,34.10,55357.44,,
2252,06-18-2024 13:53:50,34.06,29440.00,,
2253,06-18-2024 13:58:50,28.31,9128.96,,
2254,06-18-2024 14:03:50,25.22,8995.84,,
2255,06-18-2024 14:08:50,23.08,8865.28,,
2256,06-18-2024 14:13:50,21.96,11540.48,,
2257,06-18-2024 14:18:50,21.32,8291.84,,
2258,06-18-2024 14:23:50,20.42,8593.92,,
2259,06-18-2024 14:28:50,19.99,8291.84,,
2260,06-18-2024 14:33:50,19.86,8243.20,,
2261,06-18-2024 14:38:50,20.07,30177.28,,
2262,06-18-2024 14:43:50,23.12,36669.44,,
2263,06-18-2024 14:48:50,24.41,31119.36,,
2264,06-18-2024 14:53:50,27.15,16107.52,,
2265,06-18-2024 14:58:50,27.54,45957.12,,
2266,06-18-2024 15:03:50,31.27,56852.48,,
2267,06-18-2024 15:08:50,33.37,54579.20,,
2268,06-18-2024 15:13:50,32.39,54927.36,,
2269,06-18-2024 15:18:50,35.26,54210.56,,
2270,06-18-2024 15:23:50,37.54,57036.80,,
2271,06-18-2024 15:28:50,38.74,54988.80,,
2272,06-18-2024 15:33:50,38.09,53268.48,,
2273,06-18-2024 15:38:50,37.32,46776.32,,
2274,06-18-2024 15:43:50,36.12,39045.12,,
2275,06-18-2024 15:48:50,36.08,38236.16,,
2276,06-18-2024 15:53:50,36.12,42536.96,,
2277,06-18-2024 15:58:50,36.89,44851.20,,
2278,06-18-2024 16:03:50,37.06,43847.68,,
2279,06-18-2024 16:08:50,34.62,30156.80,,
2280,06-18-2024 16:13:50,32.30,23244.80,,
2281,06-18-2024 16:18:50,32.43,26152.96,,
2282,06-18-2024 16:23:50,31.70,17013.76,,
2283,06-18-2024 16:28:50,29.04,14914.56,,
2284,06-18-2024 16:33:50,27.11,12165.12,,
2285,06-18-2024 16:38:50,27.54,16143.36,,
2286,06-18-2024 16:43:50,26.60,12805.12,,
2287,06-18-2024 16:48:50,24.15,7224.32,,
2288,06-18-2024 16:53:50,22.65,7142.40,,
2289,06-18-2024 16:58:50,22.61,7695.36,,
2290,06-18-2024 17:03:50,22.39,13793.28,,
2291,06-18-2024 17:08:50,21.83,10027.52,,
2292,06-18-2024 17:13:50,22.31,17566.72,,
2293,06-18-2024 17:18:50,21.58,7457.28,,
2294,06-18-2024 17:23:50,20.93,9172.48,,
2295,06-18-2024 17:28:50,21.32,12974.08,,
2296,06-18-2024 17:33:50,22.13,28375.04,,
2297,06-18-2024 17:38:50,24.62,27596.80,,
2298,06-18-2024 17:43:50,23.98,9331.20,,
2299,06-18-2024 17:48:50,21.92,7121.92,,
2300,06-18-2024 17:53:50,20.50,5644.80,,
2301,06-18-2024 17:58:50,19.56,5445.12,,
2302,06-18-2024 18:03:50,19.09,6745.60,,
2303,06-18-2024 18:08:50,18.62,5775.36,,
2304,06-18-2024 18:13:50,18.32,7022.08,,
2305,06-18-2024 18:18:50,18.70,10255.36,,
2306,06-18-2024 18:23:50,19.86,14873.60,,
2307,06-18-2024 18:28:50,21.83,16742.40,,
2308,06-18-2024 18:33:50,24.11,23265.28,,
2309,06-18-2024 18:38:50,26.30,23408.64,,
2310,06-18-2024 18:43:50,26.68,14950.40,,
2311,06-18-2024 18:48:50,24.19,8519.68,,
2312,06-18-2024 18:53:50,22.13,6814.72,,
2313,06-18-2024 18:58:50,20.07,5716.48,,
2314,06-18-2024 19:03:50,18.66,4197.12,,
2315,06-18-2024 19:08:50,17.54,4130.56,,
2316,06-18-2024 19:13:50,16.81,3942.40,,
2317,06-18-2024 19:18:50,16.21,3847.68,,
2318,06-18-2024 19:23:50,15.78,3759.36,,
2319,06-18-2024 19:28:50,15.44,3668.48,,
2320,06-18-2024 19:33:50,15.18,3564.80,,
2321,06-18-2024 19:38:50,14.88,3463.68,,
2322,06-18-2024 19:43:50,14.75,3370.24,,
2323,06-18-2024 19:48:50,14.58,3240.96,,
2324,06-18-2024 19:53:50,14.37,3124.48,,
2325,06-18-2024 19:58:50,14.15,2991.36,,
2326,06-18-2024 20:03:50,14.03,2830.08,,
2327,06-18-2024 20:08:50,13.85,2685.44,,
2328,06-18-2024 20:13:50,13.68,2513.28,,
2329,06-18-2024 20:18:50,13.55,2346.88,,
2330,06-18-2024 20:23:50,13.38,2175.36,,
2331,06-18-2024 20:28:50,13.21,1994.88,,
2332,06-18-2024 20:33:50,13.08,1806.08,,
2333,06-18-2024 20:38:50,12.95,1610.88,,
2334,06-18-2024 20:43:50,12.78,1414.40,,
2335,06-18-2024 20:48:50,12.61,1222.08,,
2336,06-18-2024 20:53:50,12.44,1033.60,,
2337,06-18-2024 20:58:50,12.27,851.84,,
2338,06-18-2024 21:03:50,12.05,684.48,,
2339,06-18-2024 21:08:50,11.84,531.20,,
2340,06-18-2024 21:13:50,11.67,394.56,,
2341,06-18-2024 21:18:50,11.49,280.80,,
2342,06-18-2024 21:23:50,11.37,191.36,,
2343,06-18-2024 21:28:50,11.24,123.28,,
2344,06-18-2024 21:33:50,11.11,76.62,,
2345,06-18-2024 21:38:50,10.94,43.80,,
2346,06-18-2024 21:43:50,10.85,23.70,,
2347,06-18-2024 21:48:50,10.72,12.42,,
2348,06-18-2024 21:53:50,10.59,6.68,,
2349,06-18-2024 21:58:50,10.55,3.14,,
2350,06-18-2024 22:03:50,10.46,1.37,,
2351,06-18-2024 22:08:50,10.38,0.39,,
2352,06-18-2024 22:13:50,10.34,0.00,,
2353,06-18-2024 22:18:50,10.34,0.00,,
2354,06-18-2024 22:23:50,10.25,0.00,,
2355,06-18-2024 22:28:50,10.25,0.00,,
2356,06-18-2024 22:33:50,10.16,0.00,,
2357,06-18-2024 22:38:50,10.08,0.00,,
2358,06-18-2024 22:43:50,10.04,0.00,,
2359,06-18-2024 22:48:50,10.08,0.00,,
2360,06-18-2024 22:53:50,10.04,0.00,,
2361,06-18-2024 22:58:50,9.99,0.00,,
2362,06-18-2024 23:03:50,10.04,0.00,,
2363,06-18-2024 23:08:50,9.99,0.00,,
2364,06-18-2024 23:13:50,10.12,0.00,,
2365,06-18-2024 23:18:50,10.16,0.00,,
2366,06-18-2024 23:23:50,10.08,0.00,,
2367,06-18-2024 23:28:50,10.08,0.00,,
2368,06-18-2024 23:33:50,10.04,0.00,,
2369,06-18-2024 23:38:50,9.99,0.00,,
2370,06-18-2024 23:43:50,9.99,0.00,,
2371,06-18-2024 23:48:50,10.04,0.00,,
2372,06-18-2024 23:53:50,9.99,0.00,,
2373,06-18-2024 23:58:50,9.95,0.00,,
2374,06-19-2024 00:03:50,9.82,0.00,,
2375,06-19-2024 00:08:50,9.78,0.00,,
2376,06-19-2024 00:13:50,9.74,0.00,,
2377,06-19-2024 00:18:50,9.78,0.00,,
2378,06-19-2024 00:23:50,9.74,0.00,,
2379,06-19-2024 00:28:50,9.78,0.00,,
2380,06-19-2024 00:33:50,9.86,0.00,,
2381,06-19-2024 00:38:50,9.78,0.00,,
2382,06-19-2024 00:43:50,9.86,0.00,,
2383,06-19-2024 00:48:50,9.95,0.00,,
2384,06-19-2024 00:53:50,9.95,0.00,,
2385,06-19-2024 00:58:50,9.95,0.00,,
2386,06-19-2024 01:03:50,10.04,0.00,,
2387,06-19-2024 01:08:50,10.08,0.00,,
2388,06-19-2024 01:13:50,10.16,0.00,,
2389,06-19-2024 01:18:50,10.21,0.00,,
2390,06-19-2024 01:23:50,10.25,0.00,,
2391,06-19-2024 01:28:50,10.08,0.00,,
2392,06-19-2024 01:33:50,9.99,0.00,,
2393,06-19-2024 01:38:50,9.99,0.00,,
2394,06-19-2024 01:43:50,10.04,0.00,,
2395,06-19-2024 01:48:50,10.04,0.00,,
2396,06-19-2024 01:53:50,9.86,0.00,,
2397,06-19-2024 01:58:50,9.78,0.00,,
2398,06-19-2024 02:03:50,9.78,0.00,,
2399,06-19-2024 02:08:50,9.74,0.00,,
2400,06-19-2024 02:13:50,9.82,0.00,,
2401,06-19-2024 02:18:50,9.82,0.00,,
2402,06-19-2024 02:23:50,9.86,0.00,,
2403,06-19-2024 02:28:50,9.82,0.00,,
2404,06-19-2024 02:33:50,9.86,0.00,,
2405,06-19-2024 02:38:50,9.95,0.00,,
2406,06-19-2024 02:43:50,9.99,0.00,,
2407,06-19-2024 02:48:50,10.12,0.00,,
2408,06-19-2024 02:53:50,10.16,0.00,,
2409,06-19-2024 02:58:50,10.21,0.00,,
2410,06-19-2024 03:03:50,10.21,0.00,,
2411,06-19-2024 03:08:50,10.21,0.00,,
2412,06-19-2024 03:13:50,10.12,0.00,,
2413,06-19-2024 03:18:50,10.04,0.00,,
2414,06-19-2024 03:23:50,9.86,0.00,,
2415,06-19-2024 03:28:50,9.69,0.00,,
2416,06-19-2024 03:33:50,9.65,0.00,,
2417,06-19-2024 03:38:50,9.52,0.00,,
2418,06-19-2024 03:43:50,9.44,0.00,,
2419,06-19-2024 03:48:50,9.44,0.00,,
2420,06-19-2024 03:53:50,9.52,0.00,,
2421,06-19-2024 03:58:50,9.48,0.00,,
2422,06-19-2024 04:03:50,9.52,0.00,,
2423,06-19-2024 04:08:50,9.44,0.00,,
2424,06-19-2024 04:13:50,9.44,0.00,,
2425,06-19-2024 04:18:50,9.52,0.39,,
2426,06-19-2024 04:23:50,9.65,1.37,,
2427,06-19-2024 04:28:50,9.65,2.94,,
2428,06-19-2024 04:33:50,9.56,6.09,,
2429,06-19-2024 04:38:50,9.44,11.61,,
2430,06-19-2024 04:43:50,9.31,21.90,,
2431,06-19-2024 04:48:50,9.22,40.62,,
2432,06-19-2024 04:53:50,9.18,69.50,,
2433,06-19-2024 04:58:50,9.09,112.20,,
2434,06-19-2024 05:03:50,8.88,173.84,,
2435,06-19-2024 05:08:50,8.88,256.16,,
2436,06-19-2024 05:13:50,8.92,355.52,,
2437,06-19-2024 05:18:50,9.01,471.20,,
2438,06-19-2024 05:23:50,9.05,610.24,,
2439,06-19-2024 05:28:50,9.09,767.04,,
2440,06-19-2024 05:33:50,9.14,946.24,,
2441,06-19-2024 05:38:50,9.22,1158.40,,
2442,06-19-2024 05:43:50,9.26,1348.48,,
2443,06-19-2024 05:48:50,9.35,1565.44,,
2444,06-19-2024 05:53:50,9.56,1760.64,,
2445,06-19-2024 05:58:50,9.65,1941.12,,
2446,06-19-2024 06:03:50,9.82,2123.52,,
2447,06-19-2024 06:08:50,9.99,2300.80,,
2448,06-19-2024 06:13:50,10.21,2480.64,,
2449,06-19-2024 06:18:50,10.38,2641.92,,
2450,06-19-2024 06:23:50,10.46,2903.04,,
2451,06-19-2024 06:28:50,10.68,3018.24,,
2452,06-19-2024 06:33:50,10.94,3150.08,,
2453,06-19-2024 06:38:50,11.11,3335.68,,
2454,06-19-2024 06:43:50,11.67,4784.64,,
2455,06-19-2024 06:48:50,12.61,6520.32,,
2456,06-19-2024 06:53:50,13.47,7889.92,,
2457,06-19-2024 06:58:50,15.23,10437.12,,
2458,06-19-2024 07:03:50,17.07,11304.96,,
2459,06-19-2024 07:08:50,18.66,12149.76,,
2460,06-19-2024 07:13:50,20.07,13015.04,,
2461,06-19-2024 07:18:50,21.28,13977.60,,
2462,06-19-2024 07:23:50,22.31,15063.04,,
2463,06-19-2024 07:28:50,23.59,16133.12,,
2464,06-19-2024 07:33:50,24.45,17131.52,,
2465,06-19-2024 07:38:50,25.27,18068.48,,
2466,06-19-2024 07:43:50,26.21,18897.92,,
2467,06-19-2024 07:48:50,27.11,19712.00,,
2468,06-19-2024 07:53:50,28.10,20418.56,,
2469,06-19-2024 07:58:50,28.78,21268.48,,
2470,06-19-2024 08:03:50,29.64,22302.72,,
2471,06-19-2024 08:08:50,30.41,23869.44,,
2472,06-19-2024 08:13:50,31.61,26746.88,,
2473,06-19-2024 08:18:50,33.12,30412.80,,
2474,06-19-2024 08:23:50,34.66,31385.60,,
2475,06-19-2024 08:28:50,35.73,32921.60,,
2476,06-19-2024 08:33:50,36.46,33976.32,,
2477,06-19-2024 08:38:50,36.68,35471.36,,
2478,06-19-2024 08:43:50,37.36,36567.04,,
2479,06-19-2024 08:48:50,37.96,37068.80,,
2480,06-19-2024 08:53:50,37.84,38502.40,,
2481,06-19-2024 08:58:50,38.56,40028.16,,
2482,06-19-2024 09:03:50,39.17,41021.44,,
2483,06-19-2024 09:08:50,38.95,40366.08,,
2484,06-19-2024 09:13:50,39.38,42270.72,,
2485,06-19-2024 09:18:50,40.11,44339.20,,
2486,06-19-2024 09:23:50,40.97,45219.84,,
2487,06-19-2024 09:28:50,42.51,47063.04,,
2488,06-19-2024 09:33:50,43.20,48496.64,,
2489,06-19-2024 09:38:50,44.14,49930.24,,
2490,06-19-2024 09:43:50,44.01,50606.08,,
2491,06-19-2024 09:48:50,43.84,51855.36,,
2492,06-19-2024 09:53:50,42.85,52613.12,,
2493,06-19-2024 09:58:50,42.60,53207.04,,
2494,06-19-2024 10:03:50,43.03,54149.12,,
2495,06-19-2024 10:08:50,43.16,54865.92,,
2496,06-19-2024 10:13:50,43.67,55828.48,,
2497,06-19-2024 10:18:50,44.06,57344.00,,
2498,06-19-2024 10:23:50,44.23,57507.84,,
2499,06-19-2024 10:28:50,45.09,59576.32,,
2500,06-19-2024 10:33:50,44.36,59678.72,,
2501,06-19-2024 10:38:50,44.36,59494.40,,
2502,06-19-2024 10:43:50,43.88,60006.40,,
2503,06-19-2024 10:48:50,44.23,58224.64,,
2504,06-19-2024 10:53:50,43.46,61665.28,,
2505,06-19-2024 10:58:50,43.71,61992.96,,
2506,06-19-2024 11:03:50,44.40,62914.56,,
2507,06-19-2024 11:08:50,45.21,57487.36,,
2508,06-19-2024 11:13:50,46.20,65167.36,,
2509,06-19-2024 11:18:50,46.54,64286.72,,
2510,06-19-2024 11:23:50,46.89,65454.08,,
2511,06-19-2024 11:28:50,47.36,66109.44,,
2512,06-19-2024 11:33:50,48.00,64962.56,,
2513,06-19-2024 11:38:50,46.33,65617.92,,
2514,06-19-2024 11:43:50,45.90,65986.56,,
2515,06-19-2024 11:48:50,44.91,65720.32,,
2516,06-19-2024 11:53:50,44.53,65187.84,,
2517,06-19-2024 11:58:50,43.37,47308.80,,
2518,06-19-2024 12:03:50,40.11,28129.28,,
2519,06-19-2024 12:08:50,36.63,26460.16,,
2520,06-19-2024 12:13:50,34.79,28078.08,,
2521,06-19-2024 12:18:50,35.30,44666.88,,
2522,06-19-2024 12:23:50,38.48,63037.44,,
2523,06-19-2024 12:28:50,41.78,66334.72,,
2524,06-19-2024 12:33:50,44.10,65024.00,,
2525,06-19-2024 12:38:50,45.09,66928.64,,
2526,06-19-2024 12:43:50,46.54,67891.20,,
2527,06-19-2024 12:48:50,47.53,67645.44,,
2528,06-19-2024 12:53:50,47.96,67768.32,,
2529,06-19-2024 12:58:50,47.45,68423.68,,
2530,06-19-2024 13:03:50,47.36,69140.48,,
2531,06-19-2024 13:08:50,47.32,70574.08,,
2532,06-19-2024 13:13:50,47.40,70737.92,,
2533,06-19-2024 13:18:50,47.32,70635.52,,
2534,06-19-2024 13:23:50,47.49,70389.76,,
2535,06-19-2024 13:28:50,46.89,68218.88,,
2536,06-19-2024 13:33:50,46.59,67829.76,,
2537,06-19-2024 13:38:50,44.66,66068.48,,
2538,06-19-2024 13:43:50,42.25,24596.48,,
2539,06-19-2024 13:48:50,40.92,21032.96,,
2540,06-19-2024 13:53:50,34.32,11176.96,,
2541,06-19-2024 13:58:50,30.07,22026.24,,
2542,06-19-2024 14:03:50,28.23,8256.00,,
2543,06-19-2024 14:08:50,26.34,9159.68,,
2544,06-19-2024 14:13:50,25.01,9374.72,,
2545,06-19-2024 14:18:50,24.11,7280.64,,
2546,06-19-2024 14:23:50,23.55,7004.16,,
2547,06-19-2024 14:28:50,23.16,8122.88,,
2548,06-19-2024 14:33:50,22.82,7470.08,,
2549,06-19-2024 14:38:50,22.91,9128.96,,
2550,06-19-2024 14:43:50,27.41,33525.76,,
2551,06-19-2024 14:48:50,29.81,54312.96,,
2552,06-19-2024 14:53:50,33.16,42905.60,,
2553,06-19-2024 14:58:50,35.56,58449.92,,
2554,06-19-2024 15:03:50,34.06,10398.72,,
2555,06-19-2024 15:08:50,31.66,22947.84,,
2556,06-19-2024 15:13:50,32.04,51507.20,,
2557,06-19-2024 15:18:50,36.89,59904.00,,
2558,06-19-2024 15:23:50,39.68,58040.32,,
2559,06-19-2024 15:28:50,41.05,55644.16,,
2560,06-19-2024 15:33:50,41.35,53186.56,,
2561,06-19-2024 15:38:50,40.58,44769.28,,
2562,06-19-2024 15:43:50,39.68,42086.40,,
2563,06-19-2024 15:48:50,39.89,43909.12,,
2564,06-19-2024 15:53:50,40.50,47022.08,,
2565,06-19-2024 15:58:50,40.84,48332.80,,
2566,06-19-2024 16:03:50,40.15,45834.24,,
2567,06-19-2024 16:08:50,37.84,30402.56,,
2568,06-19-2024 16:13:50,35.30,23080.96,,
2569,06-19-2024 16:16:51,,,Logged,Logged
