#,Date-Time (PDT),Temperature   (°C),RH   (%),Dew Point   (°C),Button Down,Host Connected,Started Offset,End of File
449,04-07-2025 15:48:31,10.23,100.00,10.25,,,,
450,04-07-2025 15:58:31,10.30,100.00,10.32,,,,
451,04-07-2025 16:08:31,10.42,100.00,10.43,,,,
452,04-07-2025 16:18:31,10.23,100.00,10.24,,,,
453,04-07-2025 16:28:31,10.04,100.00,10.05,,,,
454,04-07-2025 16:38:31,10.05,100.00,10.07,,,,
455,04-07-2025 16:48:31,10.10,100.00,10.11,,,,
456,04-07-2025 16:58:31,10.06,100.00,10.07,,,,
457,04-07-2025 17:08:31,10.16,100.00,10.17,,,,
458,04-07-2025 17:18:31,10.25,100.00,10.26,,,,
459,04-07-2025 17:28:31,10.38,100.00,10.39,,,,
460,04-07-2025 17:38:31,10.34,100.00,10.35,,,,
461,04-07-2025 17:48:31,10.27,100.00,10.28,,,,
462,04-07-2025 17:58:31,10.26,100.00,10.27,,,,
463,04-07-2025 18:08:31,10.15,100.00,10.16,,,,
464,04-07-2025 18:18:31,10.16,100.00,10.17,,,,
465,04-07-2025 18:28:31,10.05,100.00,10.07,,,,
466,04-07-2025 18:38:31,9.80,100.00,9.81,,,,
467,04-07-2025 18:48:31,9.71,100.00,9.72,,,,
468,04-07-2025 18:58:31,9.66,100.00,9.67,,,,
469,04-07-2025 19:08:31,9.64,100.00,9.65,,,,
470,04-07-2025 19:18:31,9.48,100.00,9.49,,,,
471,04-07-2025 19:28:31,9.21,100.00,9.22,,,,
472,04-07-2025 19:38:31,8.90,100.00,8.91,,,,
473,04-07-2025 19:48:31,8.60,100.00,8.61,,,,
474,04-07-2025 19:58:31,8.36,100.00,8.37,,,,
475,04-07-2025 20:08:31,8.26,100.00,8.26,,,,
476,04-07-2025 20:18:31,8.18,100.00,8.19,,,,
477,04-07-2025 20:28:31,8.14,100.00,8.15,,,,
478,04-07-2025 20:38:31,8.05,100.00,8.05,,,,
479,04-07-2025 20:48:31,7.94,100.00,7.94,,,,
480,04-07-2025 20:58:31,7.85,100.00,7.86,,,,
481,04-07-2025 21:08:31,7.76,100.00,7.77,,,,
482,04-07-2025 21:18:31,7.68,100.00,7.69,,,,
483,04-07-2025 21:28:31,7.61,100.00,7.62,,,,
484,04-07-2025 21:38:31,7.57,100.00,7.58,,,,
485,04-07-2025 21:48:31,7.53,100.00,7.54,,,,
486,04-07-2025 21:58:31,7.51,100.00,7.51,,,,
487,04-07-2025 22:08:31,7.38,100.00,7.39,,,,
488,04-07-2025 22:18:31,7.34,100.00,7.35,,,,
489,04-07-2025 22:28:31,7.27,100.00,7.28,,,,
490,04-07-2025 22:38:31,7.23,100.00,7.24,,,,
491,04-07-2025 22:48:31,7.19,100.00,7.20,,,,
492,04-07-2025 22:58:31,7.15,100.00,7.15,,,,
493,04-07-2025 23:08:31,7.15,100.00,7.15,,,,
494,04-07-2025 23:18:31,7.15,100.00,7.15,,,,
495,04-07-2025 23:28:31,7.13,100.00,7.14,,,,
496,04-07-2025 23:38:31,7.30,100.00,7.31,,,,
497,04-07-2025 23:48:31,7.46,100.00,7.47,,,,
498,04-07-2025 23:58:31,7.64,100.00,7.65,,,,
499,04-08-2025 00:08:31,7.75,100.00,7.76,,,,
500,04-08-2025 00:18:31,7.76,100.00,7.76,,,,
501,04-08-2025 00:28:31,7.73,100.00,7.74,,,,
502,04-08-2025 00:38:31,7.70,100.00,7.71,,,,
503,04-08-2025 00:48:31,7.66,100.00,7.67,,,,
504,04-08-2025 00:58:31,7.64,100.00,7.65,,,,
505,04-08-2025 01:08:31,7.63,100.00,7.64,,,,
506,04-08-2025 01:18:31,7.61,100.00,7.62,,,,
507,04-08-2025 01:28:31,7.59,100.00,7.59,,,,
508,04-08-2025 01:38:31,7.55,100.00,7.55,,,,
509,04-08-2025 01:48:31,7.46,100.00,7.47,,,,
510,04-08-2025 01:58:31,7.37,100.00,7.38,,,,
511,04-08-2025 02:08:31,7.31,100.00,7.32,,,,
512,04-08-2025 02:18:31,7.25,100.00,7.25,,,,
513,04-08-2025 02:28:31,7.23,100.00,7.23,,,,
514,04-08-2025 02:38:31,7.19,100.00,7.19,,,,
515,04-08-2025 02:48:31,7.18,100.00,7.18,,,,
516,04-08-2025 02:58:31,7.18,100.00,7.18,,,,
517,04-08-2025 03:08:31,7.17,100.00,7.18,,,,
518,04-08-2025 03:18:31,7.18,100.00,7.18,,,,
519,04-08-2025 03:28:31,7.19,100.00,7.20,,,,
520,04-08-2025 03:38:31,7.19,100.00,7.20,,,,
521,04-08-2025 03:48:31,7.16,100.00,7.17,,,,
522,04-08-2025 03:58:31,7.16,100.00,7.17,,,,
523,04-08-2025 04:08:31,7.14,100.00,7.15,,,,
524,04-08-2025 04:18:31,7.14,100.00,7.15,,,,
525,04-08-2025 04:28:31,7.16,100.00,7.17,,,,
526,04-08-2025 04:38:31,7.19,100.00,7.19,,,,
527,04-08-2025 04:48:31,7.16,100.00,7.17,,,,
528,04-08-2025 04:58:31,7.09,100.00,7.10,,,,
529,04-08-2025 05:08:31,7.00,100.00,7.00,,,,
530,04-08-2025 05:18:31,6.92,100.00,6.93,,,,
531,04-08-2025 05:28:31,6.86,100.00,6.86,,,,
532,04-08-2025 05:38:31,6.81,100.00,6.82,,,,
533,04-08-2025 05:48:31,6.79,100.00,6.80,,,,
534,04-08-2025 05:58:31,6.79,100.00,6.80,,,,
535,04-08-2025 06:08:31,6.77,100.00,6.78,,,,
536,04-08-2025 06:18:31,6.72,100.00,6.73,,,,
537,04-08-2025 06:28:31,6.67,100.00,6.68,,,,
538,04-08-2025 06:38:31,6.66,100.00,6.67,,,,
539,04-08-2025 06:48:31,6.76,100.00,6.76,,,,
540,04-08-2025 06:58:31,6.86,100.00,6.86,,,,
541,04-08-2025 07:08:31,6.94,100.00,6.94,,,,
542,04-08-2025 07:18:31,6.99,100.00,7.00,,,,
543,04-08-2025 07:28:31,7.08,100.00,7.09,,,,
544,04-08-2025 07:38:31,7.16,100.00,7.16,,,,
545,04-08-2025 07:48:31,7.25,100.00,7.25,,,,
546,04-08-2025 07:58:31,7.31,100.00,7.32,,,,
547,04-08-2025 08:08:31,7.33,100.00,7.33,,,,
548,04-08-2025 08:18:31,7.41,100.00,7.42,,,,
549,04-08-2025 08:28:31,7.51,100.00,7.51,,,,
550,04-08-2025 08:38:31,7.69,100.00,7.69,,,,
551,04-08-2025 08:48:31,7.77,100.00,7.78,,,,
552,04-08-2025 08:58:31,7.83,100.00,7.83,,,,
553,04-08-2025 09:08:31,7.83,100.00,7.84,,,,
554,04-08-2025 09:18:31,7.96,100.00,7.97,,,,
555,04-08-2025 09:28:31,8.05,100.00,8.06,,,,
556,04-08-2025 09:38:31,8.12,100.00,8.12,,,,
557,04-08-2025 09:48:31,8.14,100.00,8.15,,,,
558,04-08-2025 09:58:31,8.05,100.00,8.06,,,,
559,04-08-2025 10:08:31,7.85,100.00,7.86,,,,
560,04-08-2025 10:18:31,7.76,100.00,7.77,,,,
561,04-08-2025 10:28:31,7.75,100.00,7.76,,,,
562,04-08-2025 10:38:31,7.76,100.00,7.77,,,,
563,04-08-2025 10:48:31,7.87,100.00,7.87,,,,
564,04-08-2025 10:58:31,7.84,100.00,7.85,,,,
565,04-08-2025 11:08:31,7.80,100.00,7.81,,,,
566,04-08-2025 11:18:31,7.75,100.00,7.76,,,,
567,04-08-2025 11:28:31,7.77,100.00,7.78,,,,
568,04-08-2025 11:38:31,7.78,100.00,7.79,,,,
569,04-08-2025 11:48:31,7.87,100.00,7.88,,,,
570,04-08-2025 11:58:31,8.01,100.00,8.01,,,,
571,04-08-2025 12:08:31,8.16,100.00,8.17,,,,
572,04-08-2025 12:18:31,7.96,100.00,7.97,,,,
573,04-08-2025 12:28:31,7.76,100.00,7.77,,,,
574,04-08-2025 12:38:31,7.82,100.00,7.83,,,,
575,04-08-2025 12:48:31,7.80,100.00,7.81,,,,
576,04-08-2025 12:58:31,7.76,100.00,7.77,,,,
577,04-08-2025 13:08:31,7.76,100.00,7.76,,,,
578,04-08-2025 13:18:31,7.93,100.00,7.94,,,,
579,04-08-2025 13:28:31,8.28,100.00,8.29,,,,
580,04-08-2025 13:38:31,8.39,100.00,8.40,,,,
581,04-08-2025 13:48:31,8.56,100.00,8.57,,,,
582,04-08-2025 13:58:31,8.97,100.00,8.98,,,,
583,04-08-2025 14:08:31,9.19,100.00,9.20,,,,
584,04-08-2025 14:18:31,9.54,100.00,9.55,,,,
585,04-08-2025 14:28:31,9.62,100.00,9.63,,,,
586,04-08-2025 14:38:31,9.72,100.00,9.74,,,,
587,04-08-2025 14:48:31,9.63,100.00,9.64,,,,
588,04-08-2025 14:58:31,9.12,100.00,9.13,,,,
589,04-08-2025 15:08:31,8.93,100.00,8.94,,,,
590,04-08-2025 15:18:31,9.06,100.00,9.07,,,,
591,04-08-2025 15:28:31,8.72,100.00,8.73,,,,
592,04-08-2025 15:38:31,8.66,100.00,8.67,,,,
593,04-08-2025 15:48:31,8.78,100.00,8.79,,,,
594,04-08-2025 15:58:31,9.37,100.00,9.38,,,,
595,04-08-2025 16:08:31,9.17,100.00,9.18,,,,
596,04-08-2025 16:18:31,8.85,100.00,8.86,,,,
597,04-08-2025 16:28:31,8.63,100.00,8.64,,,,
598,04-08-2025 16:38:31,8.81,100.00,8.82,,,,
599,04-08-2025 16:48:31,9.20,100.00,9.21,,,,
600,04-08-2025 16:58:31,9.21,100.00,9.22,,,,
601,04-08-2025 17:08:31,9.34,100.00,9.35,,,,
602,04-08-2025 17:18:31,9.46,100.00,9.47,,,,
603,04-08-2025 17:28:31,9.35,100.00,9.36,,,,
604,04-08-2025 17:38:31,9.19,100.00,9.20,,,,
605,04-08-2025 17:48:31,8.97,100.00,8.98,,,,
606,04-08-2025 17:58:31,8.95,100.00,8.96,,,,
607,04-08-2025 18:08:31,9.24,100.00,9.25,,,,
608,04-08-2025 18:18:31,9.55,100.00,9.56,,,,
609,04-08-2025 18:28:31,9.19,100.00,9.20,,,,
610,04-08-2025 18:38:31,8.88,100.00,8.89,,,,
611,04-08-2025 18:48:31,8.83,100.00,8.84,,,,
612,04-08-2025 18:58:31,8.83,100.00,8.84,,,,
613,04-08-2025 19:08:31,8.66,100.00,8.66,,,,
614,04-08-2025 19:18:31,8.44,100.00,8.44,,,,
615,04-08-2025 19:28:31,8.30,100.00,8.31,,,,
616,04-08-2025 19:38:31,8.20,100.00,8.21,,,,
617,04-08-2025 19:48:31,8.03,100.00,8.04,,,,
618,04-08-2025 19:58:31,7.90,100.00,7.91,,,,
619,04-08-2025 20:08:31,7.80,100.00,7.81,,,,
620,04-08-2025 20:18:31,7.73,100.00,7.74,,,,
621,04-08-2025 20:28:31,7.70,100.00,7.71,,,,
622,04-08-2025 20:38:31,7.66,100.00,7.67,,,,
623,04-08-2025 20:48:31,7.66,100.00,7.67,,,,
624,04-08-2025 20:58:31,7.63,100.00,7.64,,,,
625,04-08-2025 21:08:31,7.63,100.00,7.64,,,,
626,04-08-2025 21:18:31,7.65,100.00,7.66,,,,
627,04-08-2025 21:28:31,7.68,100.00,7.69,,,,
628,04-08-2025 21:38:31,7.73,100.00,7.74,,,,
629,04-08-2025 21:48:31,7.75,100.00,7.76,,,,
630,04-08-2025 21:58:31,7.74,100.00,7.75,,,,
631,04-08-2025 22:08:31,7.72,100.00,7.73,,,,
632,04-08-2025 22:18:31,7.72,100.00,7.72,,,,
633,04-08-2025 22:28:31,7.70,100.00,7.70,,,,
634,04-08-2025 22:38:31,7.67,100.00,7.68,,,,
635,04-08-2025 22:48:31,7.62,100.00,7.63,,,,
636,04-08-2025 22:58:31,7.57,100.00,7.58,,,,
637,04-08-2025 23:08:31,7.52,100.00,7.53,,,,
638,04-08-2025 23:18:31,7.44,100.00,7.44,,,,
639,04-08-2025 23:28:31,7.32,100.00,7.33,,,,
640,04-08-2025 23:38:31,7.18,100.00,7.18,,,,
641,04-08-2025 23:48:31,7.02,100.00,7.03,,,,
642,04-08-2025 23:58:31,6.88,100.00,6.89,,,,
643,04-09-2025 00:08:31,6.82,100.00,6.82,,,,
644,04-09-2025 00:18:31,6.72,100.00,6.73,,,,
645,04-09-2025 00:28:31,6.60,100.00,6.61,,,,
646,04-09-2025 00:38:31,6.34,100.00,6.34,,,,
647,04-09-2025 00:48:31,6.16,100.00,6.16,,,,
648,04-09-2025 00:58:31,5.95,100.00,5.96,,,,
649,04-09-2025 01:08:31,5.63,100.00,5.63,,,,
650,04-09-2025 01:18:31,5.52,100.00,5.53,,,,
651,04-09-2025 01:28:31,5.47,100.00,5.47,,,,
652,04-09-2025 01:38:31,5.43,100.00,5.43,,,,
653,04-09-2025 01:48:31,5.44,100.00,5.45,,,,
654,04-09-2025 01:58:31,5.41,100.00,5.41,,,,
655,04-09-2025 02:08:31,5.29,100.00,5.29,,,,
656,04-09-2025 02:18:31,5.23,100.00,5.23,,,,
657,04-09-2025 02:28:31,5.31,100.00,5.31,,,,
658,04-09-2025 02:38:31,5.16,100.00,5.16,,,,
659,04-09-2025 02:48:31,4.91,100.00,4.91,,,,
660,04-09-2025 02:58:31,4.94,100.00,4.95,,,,
661,04-09-2025 03:08:31,4.80,100.00,4.80,,,,
662,04-09-2025 03:18:31,5.01,100.00,5.01,,,,
663,04-09-2025 03:28:31,5.26,100.00,5.26,,,,
664,04-09-2025 03:38:31,5.35,100.00,5.35,,,,
665,04-09-2025 03:48:31,5.30,100.00,5.31,,,,
666,04-09-2025 03:58:31,5.12,100.00,5.13,,,,
667,04-09-2025 04:08:31,5.01,100.00,5.02,,,,
668,04-09-2025 04:18:31,4.92,100.00,4.92,,,,
669,04-09-2025 04:28:31,4.95,100.00,4.95,,,,
670,04-09-2025 04:38:31,4.89,100.00,4.89,,,,
671,04-09-2025 04:48:31,4.92,100.00,4.92,,,,
672,04-09-2025 04:58:31,4.99,100.00,4.99,,,,
673,04-09-2025 05:08:31,4.98,100.00,4.98,,,,
674,04-09-2025 05:18:31,5.06,100.00,5.06,,,,
675,04-09-2025 05:28:31,4.97,100.00,4.97,,,,
676,04-09-2025 05:38:31,4.98,100.00,4.98,,,,
677,04-09-2025 05:48:31,5.09,100.00,5.09,,,,
678,04-09-2025 05:58:31,5.01,100.00,5.01,,,,
679,04-09-2025 06:08:31,4.88,100.00,4.88,,,,
680,04-09-2025 06:18:31,4.87,100.00,4.87,,,,
681,04-09-2025 06:28:31,4.91,100.00,4.91,,,,
682,04-09-2025 06:38:31,5.01,100.00,5.02,,,,
683,04-09-2025 06:48:31,5.22,100.00,5.22,,,,
684,04-09-2025 06:58:31,5.43,100.00,5.44,,,,
685,04-09-2025 07:08:31,5.57,100.00,5.57,,,,
686,04-09-2025 07:18:31,5.91,100.00,5.92,,,,
687,04-09-2025 07:28:31,6.27,100.00,6.28,,,,
688,04-09-2025 07:38:31,6.52,100.00,6.53,,,,
689,04-09-2025 07:48:31,6.70,100.00,6.70,,,,
690,04-09-2025 07:58:31,6.92,100.00,6.93,,,,
691,04-09-2025 08:08:31,7.38,100.00,7.39,,,,
692,04-09-2025 08:18:31,7.90,100.00,7.90,,,,
693,04-09-2025 08:28:31,8.41,100.00,8.42,,,,
694,04-09-2025 08:38:31,8.65,100.00,8.66,,,,
695,04-09-2025 08:48:31,8.93,100.00,8.94,,,,
696,04-09-2025 08:58:31,9.29,100.00,9.30,,,,
697,04-09-2025 09:08:31,9.66,100.00,9.67,,,,
698,04-09-2025 09:18:31,9.98,100.00,9.99,,,,
699,04-09-2025 09:28:31,10.11,100.00,10.12,,,,
700,04-09-2025 09:38:31,10.39,100.00,10.40,,,,
701,04-09-2025 09:48:31,10.64,100.00,10.65,,,,
702,04-09-2025 09:58:31,10.58,100.00,10.59,,,,
703,04-09-2025 10:08:31,10.39,100.00,10.40,,,,
704,04-09-2025 10:18:31,10.26,100.00,10.27,,,,
705,04-09-2025 10:28:31,10.81,100.00,10.82,,,,
706,04-09-2025 10:38:31,11.86,99.69,11.83,,,,
707,04-09-2025 10:48:31,11.92,97.17,11.50,,,,
708,04-09-2025 10:58:31,11.95,89.51,10.30,,,,
709,04-09-2025 11:08:31,12.54,86.89,10.43,,,,
710,04-09-2025 11:18:31,12.69,83.40,9.97,,,,
711,04-09-2025 11:28:31,13.08,79.74,9.67,,,,
712,04-09-2025 11:38:31,12.46,79.73,9.07,,,,
713,04-09-2025 11:48:31,12.71,78.23,9.03,,,,
714,04-09-2025 11:58:31,12.77,77.28,8.90,,,,
715,04-09-2025 12:08:31,13.09,78.66,9.48,,,,
716,04-09-2025 12:18:31,14.10,72.50,9.25,,,,
717,04-09-2025 12:28:31,13.84,73.51,9.20,,,,
718,04-09-2025 12:38:31,13.59,73.10,8.88,,,,
719,04-09-2025 12:48:31,14.98,68.36,9.22,,,,
720,04-09-2025 12:58:31,15.26,66.81,9.15,,,,
721,04-09-2025 13:08:31,15.62,61.31,8.22,,,,
722,04-09-2025 13:18:31,14.79,61.57,7.49,,,,
723,04-09-2025 13:28:31,14.54,64.40,7.91,,,,
724,04-09-2025 13:38:31,14.69,67.19,8.69,,,,
725,04-09-2025 13:48:31,14.69,61.38,7.36,,,,
726,04-09-2025 13:58:31,15.15,65.55,8.75,,,,
727,04-09-2025 14:08:31,15.57,63.81,8.76,,,,
728,04-09-2025 14:18:31,15.86,60.60,8.27,,,,
729,04-09-2025 14:28:31,15.43,58.87,7.44,,,,
730,04-09-2025 14:38:31,15.11,62.67,8.05,,,,
731,04-09-2025 14:48:31,15.37,60.78,7.86,,,,
732,04-09-2025 14:58:31,16.10,58.96,8.09,,,,
733,04-09-2025 15:08:31,16.68,59.17,8.69,,,,
734,04-09-2025 15:18:31,16.12,55.26,7.16,,,,
735,04-09-2025 15:28:31,15.20,54.37,6.07,,,,
736,04-09-2025 15:38:31,15.06,54.40,5.95,,,,
737,04-09-2025 15:48:31,14.70,57.54,6.42,,,,
738,04-09-2025 15:58:31,14.56,58.61,6.56,,,,
739,04-09-2025 16:08:31,14.66,60.25,7.05,,,,
740,04-09-2025 16:18:31,14.70,60.39,7.13,,,,
741,04-09-2025 16:28:31,14.89,59.21,7.02,,,,
742,04-09-2025 16:38:31,14.84,58.65,6.83,,,,
743,04-09-2025 16:48:31,14.51,58.83,6.56,,,,
744,04-09-2025 16:58:31,14.56,59.40,6.75,,,,
745,04-09-2025 17:08:31,14.62,60.54,7.08,,,,
746,04-09-2025 17:18:31,14.55,59.37,6.73,,,,
747,04-09-2025 17:28:31,14.51,61.56,7.22,,,,
748,04-09-2025 17:38:31,14.40,61.15,7.03,,,,
749,04-09-2025 17:48:31,14.80,60.64,7.28,,,,
750,04-09-2025 17:58:31,14.94,60.32,7.34,,,,
751,04-09-2025 18:08:31,14.30,62.02,7.14,,,,
752,04-09-2025 18:18:31,13.66,61.44,6.40,,,,
753,04-09-2025 18:28:31,13.06,69.03,7.52,,,,
754,04-09-2025 18:38:31,12.72,71.01,7.61,,,,
755,04-09-2025 18:48:31,12.33,70.10,7.04,,,,
756,04-09-2025 18:58:31,12.11,69.54,6.72,,,,
757,04-09-2025 19:08:31,11.79,72.79,7.08,,,,
758,04-09-2025 19:18:31,11.33,77.18,7.49,,,,
759,04-09-2025 19:28:31,10.90,74.61,6.58,,,,
760,04-09-2025 19:38:31,10.53,77.60,6.79,,,,
761,04-09-2025 19:48:31,10.24,76.34,6.27,,,,
762,04-09-2025 19:58:31,9.96,78.63,6.43,,,,
763,04-09-2025 20:08:31,9.72,78.49,6.17,,,,
764,04-09-2025 20:18:31,9.37,79.90,6.08,,,,
765,04-09-2025 20:28:31,9.03,82.09,6.15,,,,
766,04-09-2025 20:38:31,8.89,82.44,6.07,,,,
767,04-09-2025 20:48:31,8.94,83.56,6.32,,,,
768,04-09-2025 20:58:31,8.97,83.05,6.26,,,,
769,04-09-2025 21:08:31,8.99,83.60,6.37,,,,
770,04-09-2025 21:18:31,9.00,83.97,6.44,,,,
771,04-09-2025 21:28:31,8.94,84.29,6.44,,,,
772,04-09-2025 21:38:31,8.83,84.74,6.41,,,,
773,04-09-2025 21:48:31,8.70,85.39,6.39,,,,
774,04-09-2025 21:58:31,8.59,85.68,6.33,,,,
775,04-09-2025 22:08:31,8.50,85.39,6.20,,,,
776,04-09-2025 22:18:31,8.38,86.07,6.20,,,,
777,04-09-2025 22:28:31,8.25,86.50,6.14,,,,
778,04-09-2025 22:38:31,8.07,87.16,6.07,,,,
779,04-09-2025 22:48:31,7.91,87.68,6.00,,,,
780,04-09-2025 22:58:31,7.82,88.26,6.01,,,,
781,04-09-2025 23:08:31,7.73,88.76,6.00,,,,
782,04-09-2025 23:18:31,7.67,89.10,6.00,,,,
783,04-09-2025 23:28:31,7.60,89.52,6.00,,,,
784,04-09-2025 23:38:31,7.57,89.93,6.03,,,,
785,04-09-2025 23:48:31,7.60,90.65,6.18,,,,
786,04-09-2025 23:58:31,7.65,90.64,6.22,,,,
787,04-10-2025 00:08:31,7.73,90.67,6.31,,,,
788,04-10-2025 00:18:31,7.83,90.38,6.36,,,,
789,04-10-2025 00:28:31,8.00,89.87,6.45,,,,
790,04-10-2025 00:38:31,8.05,89.88,6.50,,,,
791,04-10-2025 00:48:31,7.99,89.56,6.39,,,,
792,04-10-2025 00:58:31,7.94,89.68,6.35,,,,
793,04-10-2025 01:08:31,7.91,89.22,6.26,,,,
794,04-10-2025 01:18:31,7.91,87.23,5.93,,,,
795,04-10-2025 01:28:31,8.01,87.26,6.03,,,,
796,04-10-2025 01:38:31,8.09,87.79,6.20,,,,
797,04-10-2025 01:48:31,8.15,87.95,6.28,,,,
798,04-10-2025 01:58:31,8.12,88.37,6.32,,,,
799,04-10-2025 02:08:31,8.10,88.24,6.28,,,,
800,04-10-2025 02:18:31,8.09,88.31,6.28,,,,
801,04-10-2025 02:28:31,8.03,88.72,6.29,,,,
802,04-10-2025 02:38:31,8.00,89.67,6.41,,,,
803,04-10-2025 02:48:31,7.97,90.46,6.51,,,,
804,04-10-2025 02:58:31,7.93,90.47,6.47,,,,
805,04-10-2025 03:08:31,7.91,90.25,6.42,,,,
806,04-10-2025 03:18:31,7.93,90.55,6.49,,,,
807,04-10-2025 03:28:31,7.87,89.66,6.29,,,,
808,04-10-2025 03:38:31,7.82,89.61,6.23,,,,
809,04-10-2025 03:48:31,7.70,88.72,5.96,,,,
810,04-10-2025 03:58:31,7.66,88.69,5.92,,,,
811,04-10-2025 04:08:31,7.90,88.38,6.10,,,,
812,04-10-2025 04:18:31,8.00,88.90,6.29,,,,
813,04-10-2025 04:28:31,7.84,88.43,6.06,,,,
814,04-10-2025 04:38:31,7.52,88.55,5.75,,,,
815,04-10-2025 04:48:31,7.30,90.15,5.80,,,,
816,04-10-2025 04:58:31,7.24,91.03,5.88,,,,
817,04-10-2025 05:08:31,7.15,91.17,5.81,,,,
818,04-10-2025 05:18:31,6.97,91.56,5.70,,,,
819,04-10-2025 05:28:31,6.95,92.49,5.83,,,,
820,04-10-2025 05:38:31,7.01,93.30,6.01,,,,
821,04-10-2025 05:48:31,7.12,93.34,6.13,,,,
822,04-10-2025 05:58:31,7.17,93.12,6.14,,,,
823,04-10-2025 06:08:31,7.23,92.93,6.17,,,,
824,04-10-2025 06:18:31,7.25,92.07,6.05,,,,
825,04-10-2025 06:28:31,7.25,92.47,6.12,,,,
826,04-10-2025 06:38:31,7.33,92.38,6.18,,,,
827,04-10-2025 06:48:31,7.43,92.04,6.23,,,,
828,04-10-2025 06:58:31,7.52,91.05,6.16,,,,
829,04-10-2025 07:08:31,7.71,90.32,6.23,,,,
830,04-10-2025 07:18:31,7.84,90.66,6.42,,,,
831,04-10-2025 07:28:31,8.02,91.25,6.69,,,,
832,04-10-2025 07:38:31,8.23,89.83,6.67,,,,
833,04-10-2025 07:48:31,8.51,90.65,7.07,,,,
834,04-10-2025 07:58:31,8.76,90.66,7.33,,,,
835,04-10-2025 08:08:31,8.97,87.11,6.95,,,,
836,04-10-2025 08:18:31,9.21,86.03,7.00,,,,
837,04-10-2025 08:28:31,9.48,85.13,7.11,,,,
838,04-10-2025 08:38:31,9.58,82.99,6.84,,,,
839,04-10-2025 08:48:31,9.69,84.90,7.29,,,,
840,04-10-2025 08:58:31,9.83,84.72,7.39,,,,
841,04-10-2025 09:08:31,9.92,83.49,7.27,,,,
842,04-10-2025 09:18:31,10.04,80.91,6.92,,,,
843,04-10-2025 09:28:31,10.11,84.82,7.68,,,,
844,04-10-2025 09:38:31,10.01,84.56,7.54,,,,
845,04-10-2025 09:48:31,10.06,82.79,7.28,,,,
846,04-10-2025 09:58:31,10.28,80.71,7.12,,,,
847,04-10-2025 10:08:31,10.41,82.47,7.57,,,,
848,04-10-2025 10:18:31,10.40,82.32,7.53,,,,
849,04-10-2025 10:28:31,10.50,83.62,7.85,,,,
850,04-10-2025 10:38:31,10.81,82.28,7.92,,,,
851,04-10-2025 10:48:31,11.37,78.68,7.81,,,,
852,04-10-2025 10:58:31,11.63,78.09,7.96,,,,
853,04-10-2025 11:08:31,11.72,76.40,7.72,,,,
854,04-10-2025 11:18:31,11.62,78.46,8.02,,,,
855,04-10-2025 11:28:31,11.54,78.87,8.01,,,,
856,04-10-2025 11:38:31,11.65,78.17,7.99,,,,
857,04-10-2025 11:48:31,11.94,79.77,8.57,,,,
858,04-10-2025 11:58:31,12.18,74.99,7.89,,,,
859,04-10-2025 12:08:31,12.35,75.65,8.19,,,,
860,04-10-2025 12:18:31,12.63,74.32,8.20,,,,
861,04-10-2025 12:28:31,12.78,73.15,8.11,,,,
862,04-10-2025 12:38:31,12.83,74.53,8.43,,,,
863,04-10-2025 12:48:31,12.90,72.59,8.11,,,,
864,04-10-2025 12:58:31,12.93,76.83,8.97,,,,
865,04-10-2025 13:08:31,13.15,77.54,9.33,,,,
866,04-10-2025 13:18:31,13.73,76.66,9.71,,,,
867,04-10-2025 13:28:31,13.57,74.44,9.13,,,,
868,04-10-2025 13:38:31,12.91,79.52,9.47,,,,
869,04-10-2025 13:48:31,12.20,82.81,9.38,,,,
870,04-10-2025 13:58:31,11.66,86.65,9.53,,,,
871,04-10-2025 14:08:31,11.14,89.27,9.45,,,,
872,04-10-2025 14:18:31,10.61,92.41,9.44,,,,
873,04-10-2025 14:28:31,10.09,94.00,9.18,,,,
874,04-10-2025 14:38:31,10.05,95.59,9.39,,,,
875,04-10-2025 14:48:31,10.30,96.50,9.78,,,,
876,04-10-2025 14:58:31,10.44,96.06,9.85,,,,
877,04-10-2025 15:08:31,10.54,96.05,9.95,,,,
878,04-10-2025 15:18:31,10.80,95.53,10.13,,,,
879,04-10-2025 15:28:31,11.37,95.84,10.74,,,,
880,04-10-2025 15:38:31,13.84,93.96,12.90,,,,
881,04-10-2025 15:48:31,15.03,86.48,12.81,,,,
882,04-10-2025 15:58:31,15.77,82.54,12.82,,,,
883,04-10-2025 16:08:31,16.12,74.58,11.62,,,,
884,04-10-2025 16:18:31,15.45,76.84,11.43,,,,
885,04-10-2025 16:28:31,15.93,76.92,11.90,,,,
886,04-10-2025 16:38:31,15.76,73.90,11.14,,,,
887,04-10-2025 16:48:31,14.87,74.50,10.40,,,,
888,04-10-2025 16:58:31,14.19,73.82,9.60,,,,
889,04-10-2025 17:08:31,14.25,75.96,10.08,,,,
890,04-10-2025 17:18:31,14.20,75.12,9.87,,,,
891,04-10-2025 17:28:31,14.15,72.59,9.32,,,,
892,04-10-2025 17:38:31,14.11,74.26,9.61,,,,
893,04-10-2025 17:48:31,14.48,71.92,9.50,,,,
894,04-10-2025 17:58:31,14.62,71.17,9.47,,,,
895,04-10-2025 18:08:31,14.13,71.50,9.07,,,,
896,04-10-2025 18:18:31,13.86,71.10,8.72,,,,
897,04-10-2025 18:28:31,13.30,72.85,8.55,,,,
