#,Date-Time (PST/PDT),Temperature   (°C),RH   (%),Dew Point   (°C),Button Down,Host Connected,Started Offset,End of File
450,03-09-2025 15:11:50,8.30,92.56,7.17,,,,
451,03-09-2025 15:21:50,8.31,92.37,7.16,,,,
452,03-09-2025 15:31:50,8.20,91.08,6.84,,,,
453,03-09-2025 15:41:50,8.10,91.38,6.79,,,,
454,03-09-2025 15:51:50,7.97,90.64,6.54,,,,
455,03-09-2025 16:01:50,7.95,91.54,6.67,,,,
456,03-09-2025 16:11:50,7.95,90.29,6.47,,,,
457,03-09-2025 16:21:50,8.03,90.61,6.60,,,,
458,03-09-2025 16:31:50,8.01,90.59,6.58,,,,
459,03-09-2025 16:41:50,8.00,90.55,6.55,,,,
460,03-09-2025 16:51:50,7.83,91.43,6.53,,,,
461,03-09-2025 17:01:50,7.88,92.43,6.74,,,,
462,03-09-2025 17:11:50,7.97,91.62,6.70,,,,
463,03-09-2025 17:21:50,7.98,92.02,6.77,,,,
464,03-09-2025 17:31:50,7.87,91.24,6.53,,,,
465,03-09-2025 17:41:50,7.59,89.80,6.03,,,,
466,03-09-2025 17:51:50,7.47,91.12,6.12,,,,
467,03-09-2025 18:01:50,7.37,90.99,6.00,,,,
468,03-09-2025 18:11:50,7.19,90.19,5.70,,,,
469,03-09-2025 18:21:50,7.05,89.12,5.38,,,,
470,03-09-2025 18:31:50,6.88,89.77,5.33,,,,
471,03-09-2025 18:41:50,6.78,89.39,5.16,,,,
472,03-09-2025 18:51:50,6.65,89.76,5.10,,,,
473,03-09-2025 19:01:50,6.58,90.57,5.15,,,,
474,03-09-2025 19:11:50,6.53,90.99,5.17,,,,
475,03-09-2025 19:21:50,6.37,90.78,4.98,,,,
476,03-09-2025 19:31:50,6.22,90.40,4.77,,,,
477,03-09-2025 19:41:50,6.07,89.85,4.53,,,,
478,03-09-2025 19:51:50,5.83,89.88,4.30,,,,
479,03-09-2025 20:01:50,5.52,89.66,3.96,,,,
480,03-09-2025 20:11:50,5.29,90.34,3.84,,,,
481,03-09-2025 20:21:50,5.08,89.72,3.54,,,,
482,03-09-2025 20:31:50,4.77,89.24,3.16,,,,
483,03-09-2025 20:41:50,4.52,89.78,2.99,,,,
484,03-09-2025 20:51:50,4.27,89.94,2.77,,,,
485,03-09-2025 21:01:50,4.12,90.41,2.70,,,,
486,03-09-2025 21:11:50,3.98,90.70,2.60,,,,
487,03-09-2025 21:21:50,3.77,90.21,2.32,,,,
488,03-09-2025 21:31:50,3.58,90.32,2.14,,,,
489,03-09-2025 21:41:50,3.55,91.92,2.37,,,,
490,03-09-2025 21:51:50,3.55,91.81,2.35,,,,
491,03-09-2025 22:01:50,3.41,91.97,2.23,,,,
492,03-09-2025 22:11:50,3.37,92.40,2.26,,,,
493,03-09-2025 22:21:50,3.33,92.58,2.24,,,,
494,03-09-2025 22:31:50,3.28,92.72,2.21,,,,
495,03-09-2025 22:41:50,3.13,92.16,1.98,,,,
496,03-09-2025 22:51:50,2.99,92.27,1.86,,,,
497,03-09-2025 23:01:50,2.86,92.09,1.70,,,,
498,03-09-2025 23:11:50,2.94,93.98,2.06,,,,
499,03-09-2025 23:21:50,2.96,93.65,2.04,,,,
500,03-09-2025 23:31:50,3.03,94.68,2.26,,,,
501,03-09-2025 23:41:50,3.23,95.56,2.59,,,,
502,03-09-2025 23:51:50,3.34,95.49,2.69,,,,
503,03-10-2025 00:01:50,3.47,95.74,2.85,,,,
504,03-10-2025 00:11:50,3.58,95.81,2.98,,,,
505,03-10-2025 00:21:50,3.65,95.94,3.06,,,,
506,03-10-2025 00:31:50,3.66,95.81,3.06,,,,
507,03-10-2025 00:41:50,3.68,96.01,3.10,,,,
508,03-10-2025 00:51:50,3.71,96.14,3.15,,,,
509,03-10-2025 01:01:50,3.73,96.21,3.19,,,,
510,03-10-2025 01:11:50,3.73,96.19,3.18,,,,
511,03-10-2025 01:21:50,3.67,96.13,3.11,,,,
512,03-10-2025 01:31:50,3.60,96.01,3.03,,,,
513,03-10-2025 01:41:50,3.40,95.14,2.69,,,,
514,03-10-2025 01:51:50,3.25,94.80,2.50,,,,
515,03-10-2025 02:01:50,3.05,94.11,2.19,,,,
516,03-10-2025 02:11:50,2.93,94.53,2.14,,,,
517,03-10-2025 02:21:50,2.97,95.45,2.31,,,,
518,03-10-2025 02:31:50,2.95,95.51,2.31,,,,
519,03-10-2025 02:41:50,2.91,95.68,2.29,,,,
520,03-10-2025 02:51:50,3.02,96.24,2.48,,,,
521,03-10-2025 03:01:50,3.12,96.62,2.64,,,,
522,03-10-2025 03:11:50,3.36,97.21,2.96,,,,
523,03-10-2025 03:21:50,3.48,97.25,3.09,,,,
524,03-10-2025 03:31:50,3.54,97.31,3.15,,,,
525,03-10-2025 03:41:50,3.44,96.84,2.99,,,,
526,03-10-2025 03:51:50,3.33,96.48,2.82,,,,
527,03-10-2025 04:01:50,3.23,96.31,2.70,,,,
528,03-10-2025 04:11:50,3.16,96.22,2.61,,,,
529,03-10-2025 04:21:50,3.10,96.28,2.57,,,,
530,03-10-2025 04:31:50,3.08,96.49,2.58,,,,
531,03-10-2025 04:41:50,2.95,95.81,2.35,,,,
532,03-10-2025 04:51:50,2.80,95.30,2.12,,,,
533,03-10-2025 05:01:50,2.77,95.67,2.15,,,,
534,03-10-2025 05:11:50,2.69,95.58,2.05,,,,
535,03-10-2025 05:21:50,2.54,95.15,1.84,,,,
536,03-10-2025 05:31:50,2.47,95.27,1.80,,,,
537,03-10-2025 05:41:50,2.47,95.66,1.84,,,,
538,03-10-2025 05:51:50,2.45,95.84,1.85,,,,
539,03-10-2025 06:01:50,2.63,96.68,2.15,,,,
540,03-10-2025 06:11:50,2.78,97.18,2.38,,,,
541,03-10-2025 06:21:50,2.71,96.81,2.25,,,,
542,03-10-2025 06:31:50,2.57,96.43,2.06,,,,
543,03-10-2025 06:41:50,2.45,96.15,1.90,,,,
544,03-10-2025 06:51:50,2.43,96.29,1.90,,,,
545,03-10-2025 07:01:50,2.53,96.82,2.08,,,,
546,03-10-2025 07:11:50,2.69,97.31,2.30,,,,
547,03-10-2025 07:21:50,2.80,97.51,2.44,,,,
548,03-10-2025 07:31:50,2.74,97.34,2.36,,,,
549,03-10-2025 07:41:50,2.69,97.31,2.31,,,,
550,03-10-2025 07:51:50,2.71,97.41,2.34,,,,
551,03-10-2025 08:01:50,2.73,97.44,2.37,,,,
552,03-10-2025 08:11:50,2.75,97.50,2.39,,,,
553,03-10-2025 08:21:50,2.92,97.94,2.63,,,,
554,03-10-2025 08:31:50,3.21,98.33,2.97,,,,
555,03-10-2025 08:41:50,3.41,98.55,3.21,,,,
556,03-10-2025 08:51:50,3.63,98.75,3.45,,,,
557,03-10-2025 09:01:50,3.79,98.58,3.59,,,,
558,03-10-2025 09:11:50,3.98,98.65,3.79,,,,
559,03-10-2025 09:21:50,4.35,98.52,4.14,,,,
560,03-10-2025 09:31:50,4.54,97.51,4.19,,,,
561,03-10-2025 09:41:50,4.83,97.07,4.40,,,,
562,03-10-2025 09:51:50,5.16,96.62,4.67,,,,
563,03-10-2025 10:01:50,5.41,95.74,4.79,,,,
564,03-10-2025 10:11:50,5.62,95.10,4.90,,,,
565,03-10-2025 10:21:50,5.79,94.41,4.97,,,,
566,03-10-2025 10:31:50,5.90,94.32,5.07,,,,
567,03-10-2025 10:41:50,5.98,92.52,4.86,,,,
568,03-10-2025 10:51:50,5.99,92.05,4.80,,,,
569,03-10-2025 11:01:50,6.16,92.16,4.99,,,,
570,03-10-2025 11:11:50,6.34,91.20,5.02,,,,
571,03-10-2025 11:21:50,6.94,90.99,5.58,,,,
572,03-10-2025 11:31:50,7.19,89.46,5.58,,,,
573,03-10-2025 11:41:50,7.46,87.62,5.55,,,,
574,03-10-2025 11:51:50,7.81,88.13,5.98,,,,
575,03-10-2025 12:01:50,7.90,87.14,5.90,,,,
576,03-10-2025 12:11:50,7.88,87.35,5.92,,,,
577,03-10-2025 12:21:50,7.95,85.79,5.73,,,,
578,03-10-2025 12:31:50,8.47,84.68,6.05,,,,
579,03-10-2025 12:41:50,8.92,86.78,6.85,,,,
580,03-10-2025 12:51:50,9.41,82.95,6.67,,,,
581,03-10-2025 13:01:50,9.51,79.23,6.10,,,,
582,03-10-2025 13:11:50,9.68,79.21,6.26,,,,
583,03-10-2025 13:21:50,9.69,75.60,5.60,,,,
584,03-10-2025 13:31:50,9.66,77.46,5.92,,,,
585,03-10-2025 13:41:50,9.64,75.30,5.49,,,,
586,03-10-2025 13:51:50,9.69,78.14,6.08,,,,
587,03-10-2025 14:01:50,9.99,74.08,5.60,,,,
588,03-10-2025 14:11:50,10.29,76.64,6.38,,,,
589,03-10-2025 14:21:50,10.33,74.01,5.91,,,,
590,03-10-2025 14:31:50,10.26,76.34,6.30,,,,
591,03-10-2025 14:41:50,10.01,70.98,5.01,,,,
592,03-10-2025 14:51:50,9.74,71.22,4.79,,,,
593,03-10-2025 15:01:50,9.53,73.72,5.08,,,,
594,03-10-2025 15:11:50,9.44,71.24,4.50,,,,
595,03-10-2025 15:21:50,9.26,72.56,4.60,,,,
596,03-10-2025 15:31:50,9.26,73.21,4.73,,,,
597,03-10-2025 15:41:50,9.25,75.76,5.20,,,,
598,03-10-2025 15:51:50,9.20,74.10,4.84,,,,
599,03-10-2025 16:01:50,9.03,66.85,3.21,,,,
600,03-10-2025 16:11:50,8.91,69.88,3.72,,,,
601,03-10-2025 16:21:50,8.83,73.76,4.42,,,,
602,03-10-2025 16:31:50,8.61,70.02,3.46,,,,
603,03-10-2025 16:41:50,8.33,72.77,3.74,,,,
604,03-10-2025 16:51:50,8.04,73.98,3.69,,,,
605,03-10-2025 17:01:50,7.50,76.47,3.64,,,,
606,03-10-2025 17:11:50,7.26,75.48,3.23,,,,
607,03-10-2025 17:21:50,7.17,77.09,3.43,,,,
608,03-10-2025 17:31:50,7.16,78.57,3.69,,,,
609,03-10-2025 17:41:50,7.26,77.04,3.52,,,,
610,03-10-2025 17:51:50,7.01,75.90,3.06,,,,
611,03-10-2025 18:01:50,6.67,77.26,2.98,,,,
612,03-10-2025 18:11:50,6.59,79.38,3.29,,,,
613,03-10-2025 18:21:50,6.07,81.95,3.22,,,,
614,03-10-2025 18:31:50,5.82,84.24,3.37,,,,
615,03-10-2025 18:41:50,5.51,84.94,3.18,,,,
616,03-10-2025 18:51:50,5.15,82.27,2.38,,,,
617,03-10-2025 19:01:50,4.93,85.24,2.66,,,,
618,03-10-2025 19:11:50,4.79,87.85,2.95,,,,
619,03-10-2025 19:21:50,4.65,88.67,2.95,,,,
620,03-10-2025 19:31:50,4.64,88.71,2.94,,,,
621,03-10-2025 19:41:50,4.65,88.46,2.91,,,,
622,03-10-2025 19:51:50,4.46,89.27,2.85,,,,
623,03-10-2025 20:01:50,4.26,90.02,2.77,,,,
624,03-10-2025 20:11:50,4.15,89.72,2.61,,,,
625,03-10-2025 20:21:50,4.02,90.90,2.67,,,,
626,03-10-2025 20:31:50,3.97,91.35,2.69,,,,
627,03-10-2025 20:41:50,3.98,91.32,2.69,,,,
628,03-10-2025 20:51:50,3.96,91.05,2.63,,,,
629,03-10-2025 21:01:50,3.92,91.03,2.59,,,,
630,03-10-2025 21:11:50,3.86,91.35,2.58,,,,
631,03-10-2025 21:21:50,3.78,91.85,2.58,,,,
632,03-10-2025 21:31:50,3.78,91.63,2.55,,,,
633,03-10-2025 21:41:50,3.82,91.77,2.60,,,,
634,03-10-2025 21:51:50,3.81,91.74,2.59,,,,
635,03-10-2025 22:01:50,3.83,92.06,2.66,,,,
636,03-10-2025 22:11:50,3.83,92.00,2.66,,,,
637,03-10-2025 22:21:50,3.91,91.43,2.65,,,,
638,03-10-2025 22:31:50,3.96,91.05,2.64,,,,
639,03-10-2025 22:41:50,4.02,90.53,2.61,,,,
640,03-10-2025 22:51:50,4.09,89.73,2.56,,,,
641,03-10-2025 23:01:50,4.16,89.56,2.61,,,,
642,03-10-2025 23:11:50,4.16,89.61,2.61,,,,
643,03-10-2025 23:21:50,4.16,89.88,2.65,,,,
644,03-10-2025 23:31:50,4.16,89.81,2.64,,,,
645,03-10-2025 23:41:50,4.19,89.70,2.65,,,,
646,03-10-2025 23:51:50,4.16,90.20,2.70,,,,
647,03-11-2025 00:01:50,4.14,90.70,2.76,,,,
648,03-11-2025 00:11:50,4.13,91.08,2.81,,,,
649,03-11-2025 00:21:50,4.15,90.88,2.80,,,,
650,03-11-2025 00:31:50,4.16,91.14,2.84,,,,
651,03-11-2025 00:41:50,4.14,91.80,2.93,,,,
652,03-11-2025 00:51:50,4.09,92.62,3.01,,,,
653,03-11-2025 01:01:50,4.06,93.31,3.08,,,,
654,03-11-2025 01:11:50,4.09,93.09,3.08,,,,
655,03-11-2025 01:21:50,4.08,93.58,3.14,,,,
656,03-11-2025 01:31:50,4.08,93.78,3.17,,,,
657,03-11-2025 01:41:50,4.08,93.43,3.12,,,,
658,03-11-2025 01:51:50,4.06,93.65,3.13,,,,
659,03-11-2025 02:01:50,4.06,94.04,3.19,,,,
660,03-11-2025 02:11:50,4.06,93.99,3.18,,,,
661,03-11-2025 02:21:50,4.08,93.91,3.19,,,,
662,03-11-2025 02:31:50,4.08,93.93,3.20,,,,
663,03-11-2025 02:41:50,4.04,94.44,3.23,,,,
664,03-11-2025 02:51:50,4.05,94.33,3.23,,,,
665,03-11-2025 03:01:50,4.05,94.48,3.25,,,,
666,03-11-2025 03:11:50,4.08,94.36,3.25,,,,
667,03-11-2025 03:21:50,4.12,94.14,3.26,,,,
668,03-11-2025 03:31:50,4.16,94.01,3.28,,,,
669,03-11-2025 03:41:50,4.16,93.99,3.28,,,,
670,03-11-2025 03:51:50,4.17,93.84,3.27,,,,
671,03-11-2025 04:01:50,4.21,93.50,3.26,,,,
672,03-11-2025 04:11:50,4.21,93.59,3.27,,,,
673,03-11-2025 04:21:50,4.26,93.38,3.29,,,,
674,03-11-2025 04:31:50,4.25,93.41,3.28,,,,
675,03-11-2025 04:41:50,4.28,93.57,3.34,,,,
676,03-11-2025 04:51:50,4.28,93.69,3.35,,,,
677,03-11-2025 05:01:50,4.27,94.08,3.41,,,,
678,03-11-2025 05:11:50,4.25,94.12,3.39,,,,
679,03-11-2025 05:21:50,4.24,94.16,3.39,,,,
680,03-11-2025 05:31:50,4.28,93.66,3.35,,,,
681,03-11-2025 05:41:50,4.27,93.79,3.36,,,,
682,03-11-2025 05:51:50,4.30,93.98,3.41,,,,
683,03-11-2025 06:01:50,4.30,94.11,3.43,,,,
684,03-11-2025 06:11:50,4.32,94.20,3.47,,,,
685,03-11-2025 06:21:50,4.34,94.09,3.48,,,,
686,03-11-2025 06:31:50,4.37,93.96,3.48,,,,
687,03-11-2025 06:41:50,4.35,94.24,3.51,,,,
688,03-11-2025 06:51:50,4.35,94.06,3.48,,,,
689,03-11-2025 07:01:50,4.32,94.12,3.46,,,,
690,03-11-2025 07:11:50,4.30,94.48,3.49,,,,
691,03-11-2025 07:21:50,4.26,94.93,3.53,,,,
692,03-11-2025 07:31:50,4.25,95.25,3.56,,,,
693,03-11-2025 07:41:50,4.25,95.41,3.58,,,,
694,03-11-2025 07:51:50,4.25,95.77,3.64,,,,
695,03-11-2025 08:01:50,4.25,96.13,3.69,,,,
696,03-11-2025 08:11:50,4.26,96.27,3.72,,,,
697,03-11-2025 08:21:50,4.29,96.46,3.78,,,,
698,03-11-2025 08:31:50,4.31,96.49,3.80,,,,
699,03-11-2025 08:41:50,4.34,96.20,3.79,,,,
700,03-11-2025 08:51:50,4.37,95.90,3.77,,,,
701,03-11-2025 09:01:50,4.42,95.83,3.82,,,,
702,03-11-2025 09:11:50,4.49,95.84,3.89,,,,
703,03-11-2025 09:21:50,4.62,95.82,4.01,,,,
704,03-11-2025 09:31:50,4.72,95.55,4.08,,,,
705,03-11-2025 09:41:50,4.84,95.51,4.19,,,,
706,03-11-2025 09:51:50,4.98,95.20,4.28,,,,
707,03-11-2025 10:01:50,5.10,95.17,4.39,,,,
708,03-11-2025 10:11:50,5.27,95.00,4.54,,,,
709,03-11-2025 10:21:50,5.43,94.74,4.66,,,,
710,03-11-2025 10:31:50,5.54,94.40,4.71,,,,
711,03-11-2025 10:41:50,5.58,93.76,4.66,,,,
712,03-11-2025 10:51:50,5.61,93.67,4.67,,,,
713,03-11-2025 11:01:50,5.75,93.75,4.83,,,,
714,03-11-2025 11:11:50,5.80,92.75,4.72,,,,
715,03-11-2025 11:21:50,5.72,92.38,4.58,,,,
716,03-11-2025 11:31:50,5.69,91.97,4.49,,,,
717,03-11-2025 11:41:50,5.80,92.87,4.74,,,,
718,03-11-2025 11:51:50,6.18,92.00,4.98,,,,
719,03-11-2025 12:01:50,6.58,89.37,4.96,,,,
720,03-11-2025 12:11:50,6.73,88.86,5.03,,,,
721,03-11-2025 12:21:50,6.75,87.52,4.83,,,,
722,03-11-2025 12:31:50,6.56,87.91,4.71,,,,
723,03-11-2025 12:41:50,6.34,87.12,4.36,,,,
724,03-11-2025 12:51:50,6.56,88.47,4.80,,,,
725,03-11-2025 13:01:50,6.37,87.13,4.39,,,,
726,03-11-2025 13:11:50,6.44,87.75,4.57,,,,
727,03-11-2025 13:21:50,6.28,86.92,4.27,,,,
728,03-11-2025 13:31:50,6.20,87.35,4.26,,,,
729,03-11-2025 13:41:50,6.12,89.62,4.55,,,,
730,03-11-2025 13:51:50,6.08,89.92,4.55,,,,
731,03-11-2025 14:01:50,6.04,89.96,4.52,,,,
732,03-11-2025 14:11:50,6.18,89.29,4.55,,,,
733,03-11-2025 14:21:50,6.30,90.03,4.79,,,,
734,03-11-2025 14:31:50,6.37,90.45,4.93,,,,
735,03-11-2025 14:41:50,6.48,89.79,4.93,,,,
736,03-11-2025 14:51:50,6.44,89.05,4.78,,,,
737,03-11-2025 15:01:50,6.48,88.69,4.76,,,,
738,03-11-2025 15:11:50,6.41,89.47,4.81,,,,
739,03-11-2025 15:21:50,6.35,89.61,4.77,,,,
740,03-11-2025 15:31:50,6.42,89.24,4.79,,,,
741,03-11-2025 15:41:50,6.64,88.98,4.96,,,,
742,03-11-2025 15:51:50,6.91,89.51,5.31,,,,
743,03-11-2025 16:01:50,6.83,88.16,5.01,,,,
744,03-11-2025 16:11:50,6.63,88.96,4.95,,,,
745,03-11-2025 16:21:50,6.59,88.85,4.88,,,,
746,03-11-2025 16:31:50,6.51,89.39,4.89,,,,
747,03-11-2025 16:41:50,6.40,89.33,4.78,,,,
748,03-11-2025 16:51:50,6.40,89.53,4.81,,,,
749,03-11-2025 17:01:50,6.37,88.73,4.66,,,,
750,03-11-2025 17:11:50,6.34,89.28,4.71,,,,
751,03-11-2025 17:21:50,6.37,90.20,4.89,,,,
752,03-11-2025 17:31:50,6.37,88.80,4.66,,,,
753,03-11-2025 17:41:50,6.25,88.93,4.57,,,,
754,03-11-2025 17:51:50,6.05,90.32,4.59,,,,
755,03-11-2025 18:01:50,5.92,90.49,4.49,,,,
756,03-11-2025 18:11:50,5.72,90.96,4.36,,,,
757,03-11-2025 18:21:50,5.58,91.06,4.24,,,,
758,03-11-2025 18:31:50,5.48,91.62,4.23,,,,
759,03-11-2025 18:41:50,5.37,91.21,4.06,,,,
760,03-11-2025 18:51:50,5.29,91.44,4.01,,,,
761,03-11-2025 19:01:50,5.19,92.18,4.02,,,,
762,03-11-2025 19:11:50,5.12,92.56,4.01,,,,
763,03-11-2025 19:21:50,5.08,93.68,4.15,,,,
764,03-11-2025 19:31:50,5.06,93.70,4.13,,,,
765,03-11-2025 19:41:50,5.05,94.40,4.23,,,,
766,03-11-2025 19:51:50,5.04,94.41,4.22,,,,
767,03-11-2025 20:01:50,5.01,94.53,4.21,,,,
768,03-11-2025 20:11:50,4.99,94.65,4.21,,,,
769,03-11-2025 20:21:50,5.00,94.71,4.22,,,,
770,03-11-2025 20:31:50,5.01,94.57,4.21,,,,
771,03-11-2025 20:41:50,4.98,94.25,4.14,,,,
772,03-11-2025 20:51:50,4.97,94.20,4.12,,,,
773,03-11-2025 21:01:50,4.96,93.26,3.97,,,,
774,03-11-2025 21:11:50,4.94,93.74,4.02,,,,
775,03-11-2025 21:21:50,4.90,93.96,4.02,,,,
776,03-11-2025 21:31:50,4.87,94.24,4.03,,,,
777,03-11-2025 21:41:50,4.88,93.68,3.95,,,,
778,03-11-2025 21:51:50,4.84,94.04,3.97,,,,
779,03-11-2025 22:01:50,4.76,94.21,3.91,,,,
780,03-11-2025 22:11:50,4.62,93.74,3.70,,,,
781,03-11-2025 22:21:50,4.47,93.72,3.55,,,,
782,03-11-2025 22:31:50,4.40,94.22,3.55,,,,
783,03-11-2025 22:41:50,4.34,94.14,3.49,,,,
784,03-11-2025 22:51:50,4.31,94.51,3.51,,,,
785,03-11-2025 23:01:50,4.32,94.63,3.54,,,,
786,03-11-2025 23:11:50,4.30,94.76,3.54,,,,
787,03-11-2025 23:21:50,4.32,94.95,3.58,,,,
788,03-11-2025 23:31:50,4.32,95.28,3.63,,,,
789,03-11-2025 23:41:50,4.33,94.80,3.57,,,,
790,03-11-2025 23:51:50,4.31,94.75,3.55,,,,
791,03-12-2025 00:01:50,4.32,94.47,3.51,,,,
792,03-12-2025 00:11:50,4.30,94.73,3.53,,,,
793,03-12-2025 00:21:50,4.29,95.14,3.58,,,,
794,03-12-2025 00:31:50,4.26,95.05,3.54,,,,
795,03-12-2025 00:41:50,4.24,95.32,3.56,,,,
796,03-12-2025 00:51:50,4.26,95.56,3.62,,,,
797,03-12-2025 01:01:50,4.31,95.48,3.65,,,,
798,03-12-2025 01:11:50,4.34,95.59,3.70,,,,
799,03-12-2025 01:21:50,4.33,95.89,3.73,,,,
800,03-12-2025 01:31:50,4.36,95.96,3.77,,,,
801,03-12-2025 01:41:50,4.40,95.82,3.79,,,,
802,03-12-2025 01:51:50,4.45,95.54,3.80,,,,
803,03-12-2025 02:01:50,4.49,95.65,3.86,,,,
804,03-12-2025 02:11:50,4.51,95.80,3.90,,,,
805,03-12-2025 02:21:50,4.54,95.85,3.94,,,,
806,03-12-2025 02:31:50,4.56,95.92,3.97,,,,
807,03-12-2025 02:41:50,4.61,96.01,4.03,,,,
808,03-12-2025 02:51:50,4.63,96.16,4.07,,,,
809,03-12-2025 03:01:50,4.64,96.38,4.11,,,,
810,03-12-2025 03:11:50,4.64,96.33,4.11,,,,
811,03-12-2025 03:21:50,4.64,96.41,4.12,,,,
812,03-12-2025 03:31:50,4.62,96.46,4.11,,,,
813,03-12-2025 03:41:50,4.62,96.55,4.12,,,,
814,03-12-2025 03:51:50,4.65,96.52,4.14,,,,
815,03-12-2025 04:01:50,4.66,96.76,4.19,,,,
816,03-12-2025 04:11:50,4.66,96.88,4.21,,,,
817,03-12-2025 04:21:50,4.65,96.87,4.20,,,,
818,03-12-2025 04:31:50,4.64,96.96,4.20,,,,
819,03-12-2025 04:41:50,4.62,97.09,4.20,,,,
820,03-12-2025 04:51:50,4.62,97.22,4.22,,,,
821,03-12-2025 05:01:50,4.63,97.42,4.26,,,,
822,03-12-2025 05:11:50,4.66,97.58,4.31,,,,
823,03-12-2025 05:21:50,4.70,97.58,4.36,,,,
824,03-12-2025 05:31:50,4.73,97.49,4.37,,,,
825,03-12-2025 05:41:50,4.76,97.40,4.39,,,,
826,03-12-2025 05:51:50,4.75,97.31,4.36,,,,
827,03-12-2025 06:01:50,4.75,97.24,4.35,,,,
828,03-12-2025 06:11:50,4.76,97.03,4.34,,,,
829,03-12-2025 06:21:50,4.75,97.02,4.32,,,,
830,03-12-2025 06:31:50,4.75,96.99,4.31,,,,
831,03-12-2025 06:41:50,4.75,96.85,4.29,,,,
832,03-12-2025 06:51:50,4.73,96.86,4.28,,,,
833,03-12-2025 07:01:50,4.73,96.77,4.27,,,,
834,03-12-2025 07:11:50,4.72,96.70,4.25,,,,
835,03-12-2025 07:21:50,4.69,96.74,4.22,,,,
836,03-12-2025 07:31:50,4.72,96.74,4.24,,,,
837,03-12-2025 07:41:50,4.72,96.60,4.23,,,,
838,03-12-2025 07:51:50,4.68,96.34,4.15,,,,
839,03-12-2025 08:01:50,4.67,96.41,4.15,,,,
840,03-12-2025 08:11:50,4.69,96.53,4.19,,,,
841,03-12-2025 08:21:50,4.74,96.34,4.21,,,,
842,03-12-2025 08:31:50,4.80,96.40,4.28,,,,
843,03-12-2025 08:41:50,4.89,96.19,4.34,,,,
844,03-12-2025 08:51:50,4.96,95.93,4.37,,,,
845,03-12-2025 09:01:50,5.01,96.27,4.47,,,,
846,03-12-2025 09:11:50,5.09,95.80,4.48,,,,
847,03-12-2025 09:21:50,5.17,95.79,4.56,,,,
848,03-12-2025 09:31:50,5.23,95.66,4.59,,,,
849,03-12-2025 09:41:50,5.38,95.84,4.78,,,,
850,03-12-2025 09:51:50,5.52,95.64,4.88,,,,
851,03-12-2025 10:01:50,5.64,95.45,4.97,,,,
852,03-12-2025 10:11:50,5.75,94.32,4.91,,,,
853,03-12-2025 10:21:50,5.90,94.40,5.08,,,,
854,03-12-2025 10:31:50,6.07,92.96,5.02,,,,
855,03-12-2025 10:41:50,6.17,93.04,5.13,,,,
856,03-12-2025 10:51:50,6.26,91.79,5.02,,,,
857,03-12-2025 11:01:50,6.39,93.05,5.35,,,,
858,03-12-2025 11:11:50,6.55,91.62,5.29,,,,
859,03-12-2025 11:21:50,6.59,91.47,5.31,,,,
860,03-12-2025 11:31:50,6.62,91.34,5.32,,,,
861,03-12-2025 11:41:50,6.71,91.44,5.42,,,,
862,03-12-2025 11:51:50,6.77,90.91,5.40,,,,
863,03-12-2025 12:01:50,6.97,91.51,5.69,,,,
864,03-12-2025 12:11:50,7.23,91.70,5.98,,,,
865,03-12-2025 12:21:50,7.41,91.85,6.18,,,,
866,03-12-2025 12:31:50,7.37,91.31,6.06,,,,
867,03-12-2025 12:41:50,7.26,92.41,6.12,,,,
868,03-12-2025 12:51:50,7.26,93.29,6.26,,,,
869,03-12-2025 13:01:50,7.34,93.78,6.41,,,,
870,03-12-2025 13:11:50,7.56,93.99,6.66,,,,
871,03-12-2025 13:21:50,7.86,93.09,6.82,,,,
872,03-12-2025 13:31:50,8.08,92.84,7.00,,,,
873,03-12-2025 13:41:50,7.90,91.91,6.68,,,,
874,03-12-2025 13:51:50,7.62,92.72,6.53,,,,
875,03-12-2025 14:01:50,7.45,93.07,6.41,,,,
876,03-12-2025 14:11:50,7.37,91.79,6.12,,,,
877,03-12-2025 14:21:50,7.53,91.94,6.31,,,,
878,03-12-2025 14:31:50,7.79,91.92,6.57,,,,
879,03-12-2025 14:41:50,8.09,92.14,6.90,,,,
880,03-12-2025 14:51:50,8.23,87.49,6.28,,,,
881,03-12-2025 15:01:50,7.92,86.42,5.80,,,,
882,03-12-2025 15:11:50,7.76,87.50,5.82,,,,
883,03-12-2025 15:21:50,7.61,89.42,5.99,,,,
884,03-12-2025 15:31:50,7.63,90.58,6.20,,,,
885,03-12-2025 15:41:50,7.83,91.84,6.60,,,,
886,03-12-2025 15:51:50,8.06,91.22,6.73,,,,
887,03-12-2025 16:01:50,7.95,89.41,6.33,,,,
888,03-12-2025 16:11:50,8.01,89.27,6.36,,,,
889,03-12-2025 16:21:50,7.74,88.70,6.00,,,,
890,03-12-2025 16:31:50,7.50,89.98,5.97,,,,
891,03-12-2025 16:41:50,7.39,90.04,5.87,,,,
892,03-12-2025 16:51:50,7.26,91.00,5.90,,,,
893,03-12-2025 17:01:50,7.15,92.18,5.97,,,,
894,03-12-2025 17:11:50,7.01,90.97,5.64,,,,
895,03-12-2025 17:21:50,6.87,91.49,5.59,,,,
896,03-12-2025 17:31:50,6.79,92.47,5.66,,,,
897,03-12-2025 17:41:50,6.74,94.01,5.85,,,,
898,03-12-2025 17:51:50,6.74,93.88,5.83,,,,
